,date,Operador,Militar,Ruta_vuelo,Tipo_vuelo_Nac_Int,Lugar_accidente,flight_no,ac_type,registration,cn_ln,all_aboard,passengers,crew_aboard,Total_fatalities,passenger_fatalities,crew_fatalities,ground_fatalities,summary,take_off,landing,hijacked,lost_contact
220,2004-12-11 05:30:00,NHR Táxi-Aéreo,0,"Sao Paulo,Uberaba-br",0,"Uberaba, Brazil",?,Embraer EMB-110 Bandeirante,PT-WAK,110071,2,0,2,2,0,2,1,"The crew was performing a mail flight under Total Linhas Aéreas from Sao Paulo-Guarulhos airport to Uberaba. While on final approach at night, the cargo plane crashed into houses located short of runway and burned.",0,1,0,0
221,2005-01-13 16:10:00,Tura Air Enterprise,0,"fr,ru",1,"Tura,Siberia, Russia",?,Antonov AN-2,RA-62597,1G177-44,9,7,2,9,7,2,0,The aircraft disappeared from radar as it was attempting to land. It crashed into a hill 6 miles from its destination. Poor weather conditions existed at the time of the accident. Crew error. Ground proximity warning disabled. Artificial horizon not working.,0,1,0,0
222,2005-01-13 00:00:00,Military - Colombian government,1,No_identificado,2,"Manguipayan, Colombia",?,Black Hawk helicopter,?,?,20,18,2,20,18,2,0,The helicopter was on a counter-narcotics mission when it crashed in heavy fog.,0,0,0,0
223,2005-01-13 22:18:00,AirNow,0,"us,mx",1,"Keene, New Hampshire",?,Embraer EMB-110 Bandeirante,N49BA,110301,1,0,1,1,0,1,0,"The cargo plane diverted to Keene due to poor weather. During the final approach at night, the plane hit the ground short of Runway 02 and was destroyed.",0,1,0,0
224,2005-01-26 01:20:00,Military - U.S. Marines,1,No_identificado,2,"Rutbah, Iraq",?,CH53E Sea Stallion,164536,?,31,29,2,31,29,2,0,The helicopter crashed in rain and a sandstorm.,0,0,0,0
225,2005-01-27 08:10:00,Farnair Hungary,0,"id,ro",1,"Lasi, Hungary",?,Let 410UVP-E4,HA-LAR,871923,2,0,2,2,0,2,0,The cargo plane was attempting to land in a snowstorm when it turned left and descended until it crashed a mile from the airport.,0,1,0,0
226,2005-01-30 16:30:00,Military - Royal Air Force,1,"Bagdad,Balad-iq",0,"Near Al Taji, Iraq",?,Lockheed Hercules C.1,XV179,4195,10,8,2,10,8,2,0,"The plane was flying at a low level when it was hit by enemy fire. The right wing separated from the fuselage and the plane lost control, crashed and was destroyed.",0,0,0,0
227,2005-02-03 17:00:00,Kam Air,0,"Herat,Kabul-af",0,"Near Kabul, Afghanistan",904,Boeing B-737-200,EX-037,22075/630,104,96,8,104,96,8,0,"Unable to land at Kabul because of a blizzard, the crew tried to reach Peshawar, Pakistan but crashed into 11,000 ft. Chaperi Mountain near Kabul.",0,1,0,0
228,2005-02-03 08:07:00,Air West,0,"ae,ug,sd",1,"Near Khartoum, Sudan",?,Ilyushin 76TD,ST-EWB,23438122,7,0,7,7,0,7,0,"After developing fuel system problems the cargo flight carrying humanitarian goods, was advised to land at Aad Babaker. The plane did not make it and crashed 15 km east of Khartoum.",0,1,0,0
229,2005-02-16 09:13:00,Circuit City Stores - Charter,0,"va,ca,us,co",1,"Near Pueblo, Colorado",?,Cessna 560 Citation V,N500AT,560-0146,8,6,2,8,6,2,0,"While on approach the business flight descended through IMC until the left wing contacted the ground. The plane crashed into a field and burned. The plane crashed because the pilots failed to notice the airplane had slowed to an unsafe speed and allowed the plane to stall. In addition, there was a thin layer of ice on the aircraft's wings. The flight crew's failure to effectively monitor and maintain airspeed and comply with procedures for deice boot activation on the approach, which caused an aerodynamic stall from which they did not recover. Contributing to the accident was the FAA's failure to establish adequate certification requirements for flight into icing conditions, which led to the inadequate stall warning margin provided by the airplane's stall warning system.",0,1,0,0
230,2005-02-22 13:22:00,Missionary Aviation Fellowship,0,"id,pg",1,"Bimin, Papua, New Guinea",?,de Havilland DHC-6 Twin Otter 300,P2-MFQ,174,13,10,3,2,0,2,0,While on approach to Runway 29 the aircraft crashed on a mountain.,0,1,0,0
231,2005-02-22 07:15:00,Indonesian National Police,0,"Jayapura,Sarmi-id",0,"Off Sarmi, Indonesia	Sarmi, Indonesia",?,CASA 212 Aviocar,"P-2032P-2032",?,18,14,4,15,11,4,0,"On final approach, the aircraft crashed into the sea 100 meters off shore, 400 meters short of runway.",0,1,0,0
232,2005-03-08 09:23:00,Air Global,0,"Charallave,Maturin-ve",0,"Chrallave, Venezuela",?,Cessna 500 Citation I,YV-21CP,500-0115,2,0,2,2,0,2,0,The cargo plane crashed into a wooded area short of the runway and was destroyed.,0,0,0,0
233,2005-03-15 00:15:00,Loganair,0,"Campbeltown,Glasgow-gb",0,"Off Campbeltown, United Kingdom",?,Pilatus-Britten Norman BN-2B-26 Islander,G-BOMG,2205,2,1,1,2,1,1,0,"While on final approach, the air ambulance crashed into the sea at night and in poor visibility.",0,1,0,0
234,2005-03-16 13:57:00,Regional Airlines,0,"ru,de",1,"Varandey, Russia",?,Antonov 24,RA-46489,27308107,52,45,7,28,26,2,0,"The  Russian turboprop carrying oil workers, crashed into the ground and caught fire while on final approach to Varandey in heavy fog.  The plane’s crew tried to make an emergency landing five kilometers away from the airport. The moment the plane touched the ground, the plane fell to one side broke up and caught fire.  Pilot error.  Lack of coordination among the crew and the blinding whiteness of the snow that disoriented the pilots, apparently causing them to perform a wrong maneuver.",0,1,0,0
235,2005-03-23 23:07:00,Air Transport,0,"hr,sd,tz",1,"Off Mwanza, Tanzania",?,Ilyushin IL-76TD,ER-IBR,0043454623,8,0,8,8,0,8,0,"The cargo plane, after takeoff and climbing lost altitude and crashed into Lake Victoria.",1,0,0,0
236,2005-03-26 10:15:00,West Caribbean Airways,0,"ph,us",1,"El Embrujo, Providencia Island, Colombia",?,Let-410UVP-E,HK-4146,902426,14,12,2,8,6,2,0,The small airliner crashed while taking off from the Colombian Caribbean Island of Old Providence. The aircraft climbed to a height of about 100 feet and then lost control and crashed into a hill.,1,1,0,0
237,2005-03-31 20:00:00,Military - U.S. Air Force,1,No_identificado,2,"Near Rovie, Albania",?,Lockheed Hercules MC-130H,87-0127,5118,9,0,9,9,0,9,0,While on a training mission the aircraft crashed into a mountainous area and was destroyed.,0,0,0,0
238,2005-04-12 12:10:00,GT Air,0,"Enarotali,Timika-id",0,"Enarotali, Indonesia",?,de Havilland Canada DHC-6 Twin Otter 100,PK-LTZ,23,18,15,3,18,15,3,0,The plane crashed while en route on a one hour flight. The wreckage was found 5 days later.,0,0,0,0
239,2005-04-20 22:15:00,Saha Airline Services,0,"ir,sg",1,"Tehran, Iran",?,Boeing B-707-3J9C,EP-SHE,21127/915,169,157,12,3,3,0,0,Soon after experiencing a hard landing an engine began burning while the aircraft was taxiing. The plane then skidded of the runway and fell into the Kan River. One of the passenger's infant fell into the river and drowned while exiting the aircraft.,0,1,0,0
240,2005-04-21 00:00:00,Military - Bulgarian,1,No_identificado,2,"Near Baghdad, Iraq",?,Mil Mi-8,?,?,11,0,0,11,0,0,0,Shot down.,0,0,0,0
241,2005-04-28 11:28:00,Military - Fuerza Del Peru,1,No_identificado,2,"Pisco, Peru",?,Let 410UVP,EP-830,790304,13,11,2,13,11,2,0,"While taking off on a training flight, the twin engine aircraft stalled and crashed near a petroleum facility near the airport.",1,0,0,0
242,2005-05-02 22:14:00,Airwork NZ,0,"Auckland,Blenheim-nz",0,"Near Stratford, New Zealand",23,Swearingen SA.227AC Metro III,ZK-POA,AC-551B,2,0,2,2,0,2,0,"The plane entered a spiral descent and broke up. It found the captain noticed a fuel imbalance and opened the crossfeed. This resulted in the plane being flown at a large sideslip angle while still under autopilot control, by means of the rudder trim mechanism. Forty-seven seconds after the cross flow was opened, there was a  ""bank angle"" warning, followed by a warning chime that was presumably a warning they were straying from their correct altitude. The autopilot disengaging, probably due to a servo reaching its torque limit. This meant that there was no compensation applied for the rudder trim input, and the plane entered a roll and steep descent, disintegrating around FL 199. The investigation found poor visibility at night in low cloud was a factor in preventing the pilots realizing sooner.",0,0,0,0
243,2005-05-05 13:30:00,Kisangani Airlift,0,"Bangboka,Isiro-cd",0,"Near Kisangani, Democratic Republic Congo",?,Antonov AN-26,EK-26060,17311107,11,7,4,10,6,4,0,The plane was heading for the town of Isiro when it lost radio contact. As it was returning to Kisangani its propeller hit a tree and the plane lost control.,0,0,0,0
244,2005-05-07 11:45:00,Aero-Tropics,0,"Bamaga,Lockhart River-au",0,"Lockhart River, Queensland, Australia",?,Swearingen SA-227AC Metro III,VH-TFU,DC-818B,15,13,2,15,13,2,0,"The plane crashed as it was preparing to land at the remote Aboriginal community of Lockhart River on Cape York peninsula. The plane was flying in heavy rain and strong winds when it crashed. The wreckage was found in rugged rainforest terrain. Controled flight into terrain. The flight crew did not react to the mountain rising up before them. The copilot, who was flying the plane, was not qualified to undertake the instrument landing approach attempted, an RNAV (GNSS) approach.",0,1,0,0
245,2005-05-16 12:20:00,Transportes Aereos Don Carlos - Charter,0,"ar,cl",1,"El Portezulo, Argentina",?,Beech 65-A80 Queenaire,CC-CFS,LD-220,10,9,1,10,9,1,0,The charter flight crashed a few minutes after takeoff under unkown circumstances.,1,0,0,0
246,2005-05-18 13:27:00,Military - Zambia Air Force,1,"Livingstone,Lusaka,Lusaka,Mongu-zm",0,"Mongu, Zambia",?,Yunshuji Y-12,AF-216,0089,13,8,5,13,8,5,0,The plane was on its routine operations of delivering military supplies and food to the drought-stricken parts of Southern and Western provinces of Zambia when the accident occurred.  The plane took off from Lusaka and safely reached Livingstone and Mongu. It had just taken off from Mongu on its way back to Lusaka when it crashed.,0,0,0,0
247,2005-05-25 00:00:00,Charter - Maniema Union (owner Victoria Air),0,"cm,cd",1,"Walungu, Congo",?,Antonov AN-12BP,9Q-CVG,4342404,27,22,5,27,22,5,0,Crashed into mountains and dense forest. The plane lost contact with the tower 30 minutes after taking off from Goma. The wreckage was found at the bottom of a cliff.,1,0,0,1
248,2005-06-02 11:15:00,Marsland Aviation,0,"El Fasher,El Obeid,Kartoom-sd",0,"Khartoom, Sudan",430,Antonov AN-24B,ST-WAL,6991004,42,36,6,7,6,1,0,The plane crashed during takeoff after a fire erupted in the No. 1 engine. The crew aborted the takeoff but crashed at the end of the runway.,1,0,0,0
249,2005-07-16 10:00:00,Ecuatair,0,"gb,gq",1,"Baney, Equatorial Guinea",?,Antonov AN-24B,3C-VQR,79901104,60,54,6,60,54,6,0,"The airliner disappeared from radar and crashed into dense jungle shortly after taking off from Malabala. A witness saw flames coming from the side of the plane shortly after take-off. The plane then tilted and fell, skidded over trees for a distance of about half a mile and crashed. The plane was overloaded. The aircraft was built to accommodate a maximum of 48 passengers.",1,0,0,0
250,2005-08-02 16:04:00,Air France,0,"ca,fr",1,"Toronto, Canada",358,Airbus A-340,F-GLZQ,289,309,297,12,0,0,0,0,"The plane landed almost half-way down Runway 24, overran the runway, broke in two and caught fire. There was severe thunderstorms at the time of the landing with rain, lightning and hail. All 309 aboard escaped. There were 43 injuries. The pilot landed the plane too far down the rain-slick runway making it virtually impossible to stop the plane before it ran off the runway. In addition, the reverse thrust was not employed until 17 seconds after the wheels touched down.",0,1,0,0
251,2005-08-06 15:40:00,Tuninter,0,"tn,it",1,"Off Palermo, Italy",1153,ATR-72-202,TS-LBB,258,39,35,4,16,14,2,0,"The aircraft developed engine trouble while en route from Bari Italy to Djerba, Tunisia The crew contacted Palermo ATC for an emergency landing but ditched into the sea approximately 19 miles north of Palermo. The pilot reported that both engines had failed. Fuel starvation. The maintenance crew incorrectly installed a fuel gauge for a ATR-42 on the ATR-72. Both instruments look very similar. A contributing factor was the failure of the crew to carry out proper emergency procedures once the plane ran out of fuel. In March 2009, an Italian court sentenced the pilot, to 10 years of jail for manslaughter. Prosecutors said that after the plane's engines stopped functioning, Garbi failed to follow emergency procedures, and that he could possibly have reached runway 25 of Palermo ""Punta Raisi"" Airport, or even the standard runway 20. Witnesses say he succumbed to panic and began praying out loud, rather than attempting to maneuver the plane to the nearest airport.",0,1,0,0
252,2005-08-10 12:43:00,Copterline,0,"dz,ee,fi",1,"Off Talinn, Estonia",?,Sikorsky S-76C,OH-HCI,760508,14,12,2,14,12,2,0,"The helicopter crashed at sea about 3 miles off the coast near the island of Naissaar, after disappeared from Tallinn ATC radar 3 minutes after take-off from Tallinn in gusty wind conditions. Failure of the power steering system, caused by coating flaking off from servo pistons. The loosened plasma coating flakes blocked the return valves of the servos, causing the aircraft to abruptly lose its maneuverability",0,1,0,0
253,2005-08-14 12:20:00,Helios Airways,0,"cz,cy,gr",1,"Near Grammatikos, Greece",522,Boeing 737-31S,5B-DBY,29099/2982,121,115,6,121,115,6,0,"While flying at FL340 towards Athens the crew reported problems with their air conditioning system. As the airliner entered Greek airspace ATC lost contact with the plane. Two Greek F-16 fighters were dispatched to intercept the plane. The F-16 pilots reported that one pilot was not in the cockpit and the other was slumped over the controls. They also said oxygen masks had deployed in the cabin. The plane continued on its programmed route to a holding pattern off the coast of Greece and flew in circles for two hours. Meanwhile, at least two flight attendants had stayed awake using portable oxygen bottles but they couldn't get through the locked, terrorist-proof cockpit door. It was only when one engine failed from fuel starvation that the computer-controlled systems aboard the plane unlocked the door. The plane continued on track until it crashed into mountainous terrain about 25 miles north of Athens. CVR tapes showed that a student pilot/flight attendant, Andreas Prodromou, was at the controls of the aircraft and tried to send a Mayday message twice but the radio was set to the wrong frequency. The cabin pressure control had been  left in the manual, instead of auto position by maintenance workers. The error was not picked up by the two pilots during three subsequent check lists. They failed to respond to warnings as oxygen masks fell in the passenger cabin which eventually  led to the two pilots losing consciousness and the plane crashing.",0,0,0,1
